2023,Cork,Banditry,0
2023,Cork,Burglary,1
2023,Cork,Theft,2
2023,Cork,Fraud,2
2023,Cork,Controlled drug,3
2023,Cork,Weapons,0
2023,Cork,Damage to property/environment ,2
2023,Cork,Public order,1
2023,Cork,Road,16
2023,Cork,State-related,1
2023,Cork,Other,0
2023,Cavan–Monaghan,Violent Offences,29
2023,Cavan–Monaghan,Negligence,12
2023,Cavan–Monaghan,Kidnapping,0
2023,Cavan–Monaghan,Banditry,1
2023,Cavan–Monaghan,Burglary,5
2023,Cavan–Monaghan,Theft,37
2023,Cavan–Monaghan,Fraud,19
2023,Cavan–Monaghan,Controlled drug,8
2023,Cavan–Monaghan,Weapons,4
2023,Cavan–Monaghan,Damage to property/environment ,22
2023,Cavan–Monaghan,Public order,25
2023,Cavan–Monaghan,Road,44
2023,Cavan–Monaghan,State-related,5
2023,Cavan–Monaghan,Other,2
2023,Dublin,Violent Offences,214
2023,Dublin,Negligence,103
2023,Dublin,Kidnapping,3
2023,Dublin,Banditry,23
2023,Dublin,Burglary,58
2023,Dublin,Theft,426
2023,Dublin,Fraud,130
2023,Dublin,Controlled drug,280
2023,Dublin,Weapons,30
2023,Dublin,Damage to property/environment ,165
2023,Dublin,Public order,205
2023,Dublin,Road,334
2023,Dublin,State-related,117
2023,Dublin,Other,11
2023,Mayo,Violent Offences,6
2023,Mayo,Negligence,12
2023,Mayo,Kidnapping,0
2023,Mayo,Banditry,1
2023,Mayo,Burglary,3
2023,Mayo,Theft,4
2023,Mayo,Fraud,4
2023,Mayo,Controlled drug,0
2023,Mayo,Weapons,1
2023,Mayo,Damage to property/environment ,8
2023,Mayo,Public order,4
2023,Mayo,Road,6
2023,Mayo,State-related,1
2023,Mayo,Other,2
2023,Roscommon/Longford,Violent Offences,37
2023,Roscommon/Longford,Negligence,35
2023,Roscommon/Longford,Kidnapping,0
2023,Roscommon/Longford,Banditry,1
2023,Roscommon/Longford,Burglary,13
2023,Roscommon/Longford,Theft,47
2023,Roscommon/Longford,Fraud,15
2023,Roscommon/Longford,Controlled drug,4
2023,Roscommon/Longford,Weapons,4
2023,Roscommon/Longford,Damage to property/environment ,35
2023,Roscommon/Longford,Public order,32
2023,Roscommon/Longford,Road,73
2023,Roscommon/Longford,State-related,6
2023,Roscommon/Longford,Other,3
2023,Mayo,Violent Offences,87
